id,tx,ty,tz,qx,qy,qz,qw
875,5.799955845,-0.099889569,-13.418673515,0.418083310,0.359066814,0.459062517,-0.696857035
876,5.650728226,0.151789784,-13.567398071,0.414847553,0.358146369,0.451298714,-0.704295993
877,6.001486301,0.728851914,-13.525380135,0.395578414,0.367210120,0.453009993,-0.709596634
878,6.068759918,0.492417902,-13.601989746,0.403639734,0.367816180,0.459042817,-0.700811386
879,6.125986099,0.957738042,-13.665237427,0.393378735,0.362122774,0.467064083,-0.704302907
880,6.000940323,1.300444961,-13.790450096,0.388626397,0.356962919,0.466204703,-0.710120499
881,5.237184048,2.364283085,-14.133208275,0.374999344,0.337860733,0.448664457,-0.737561166
882,4.363672256,2.247950554,-14.522326469,0.391010225,0.327970713,0.423303604,-0.748619854
883,4.115658283,2.170172691,-14.724521637,0.396787643,0.332025915,0.409375757,-0.751532614
884,4.923516750,2.776086092,-14.492527962,0.373262882,0.339697361,0.434878200,-0.745810568
885,5.368575573,2.738071680,-14.429306030,0.370647460,0.346462250,0.448203355,-0.736049950
886,5.618142128,2.539351940,-14.494518280,0.374258399,0.356496811,0.450021863,-0.728279948
887,5.129767895,2.933729649,-14.758675575,0.374306321,0.343314677,0.443631858,-0.738438427
888,4.732997894,2.354547024,-15.180520058,0.396105558,0.355708271,0.416624516,-0.736930728
889,4.649241924,2.487168550,-15.327483177,0.396599799,0.356126100,0.413350701,-0.738305867
890,5.003848076,3.548947811,-15.225149155,0.369614124,0.352395326,0.428733021,-0.745293319
891,5.468861103,3.809349060,-15.157669067,0.360795945,0.355231524,0.443677872,-0.739498377
892,5.645607948,3.550678730,-15.354627609,0.368410945,0.361866027,0.444914132,-0.731743753
893,5.298439503,2.914831638,-15.815363884,0.392163634,0.362356067,0.433544636,-0.725959003
894,5.163069248,3.792782545,-15.864110947,0.375710577,0.351280510,0.436750203,-0.738082767
895,4.846220016,3.466692209,-16.246519089,0.385135829,0.368154883,0.407307297,-0.741826177
896,5.022648811,3.727377176,-16.321271896,0.380933136,0.365639418,0.416149914,-0.740330637
897,4.632238865,3.986505508,-16.598295212,0.381175756,0.358547628,0.408403784,-0.747949004
898,4.235288143,3.364883900,-16.967037201,0.401189268,0.357488573,0.396468133,-0.744402230
899,4.131749153,4.085953236,-16.969896317,0.389962345,0.341995955,0.408386916,-0.751173675
900,4.301431179,3.997953176,-17.189306259,0.395906419,0.339264005,0.417181492,-0.744440496
901,5.892539978,3.375992537,-16.995414734,0.401534349,0.348459095,0.464453399,-0.708310127
902,8.429846764,0.546509743,-16.425264359,0.436236531,0.367858589,0.544801831,-0.614526212
903,10.302950859,0.043271113,-15.394656181,0.414528519,0.386633366,0.591285944,-0.573702455
904,9.720959663,2.198162317,-15.684363365,0.384626865,0.361472964,0.580783308,-0.619809985
905,11.225509644,1.690086722,-14.787404060,0.367264420,0.383500040,0.610460758,-0.587754309
906,12.438632965,1.101263642,-13.908680916,0.353201985,0.398187399,0.639009237,-0.555369616
907,14.315490723,0.044752929,-12.103923798,0.322648644,0.410434932,0.694787562,-0.494757205
908,15.105204582,-0.784807146,-11.094566345,0.311486632,0.425747514,0.713463843,-0.461257070
909,16.260337830,-1.894683361,-9.175737381,0.285215735,0.453144997,0.738985837,-0.409004748
910,17.433753967,-3.294733286,-6.077536583,0.237974182,0.485026538,0.773389816,-0.331750602
911,17.621559143,-4.299392700,-4.738995552,0.224628687,0.496493757,0.787110329,-0.289078414
912,17.693502426,-4.671053410,-4.042979240,0.210536942,0.492328584,0.801107764,-0.267559230
913,17.706357956,-4.878383160,-3.705514908,0.199563608,0.481529951,0.815170825,-0.252732009
914,17.778488159,-4.796709061,-3.424026489,0.192428604,0.485294521,0.816018701,-0.248291790
915,17.746799469,-4.945725918,-3.349626303,0.196337596,0.492801815,0.812408745,-0.242205128
916,17.527381897,-5.473325253,-3.593572855,0.215187266,0.500800908,0.806270957,-0.229987800
917,17.364433289,-5.938781738,-3.596779823,0.226856440,0.507844687,0.801938176,-0.218170866
918,17.251569748,-6.254574299,-3.344632387,0.232876629,0.521565855,0.795381784,-0.202926949
919,17.258634567,-6.258928776,-3.149265528,0.235521093,0.536337614,0.785612226,-0.199398160
920,17.049005508,-6.891746044,-2.673223495,0.237662241,0.540286958,0.788546860,-0.172844186
921,17.382278442,-5.382138252,-3.612787962,0.227405325,0.530095577,0.788684964,-0.212922573
922,17.393039703,-5.292463303,-3.596222878,0.225026771,0.530925214,0.789404988,-0.210703582
923,17.445951462,-4.956979275,-3.762339115,0.222245365,0.529612601,0.789221108,-0.217535704
924,17.347642899,-4.775638580,-4.370089531,0.234121680,0.529405594,0.782919943,-0.228095472
925,17.218206406,-4.580496788,-5.057774544,0.248634368,0.532159567,0.772766173,-0.240613267
926,17.267671585,-4.303480148,-5.136710644,0.244211674,0.529058635,0.774898708,-0.245079339
927,17.325931549,-3.487566948,-5.516118050,0.239378139,0.530173182,0.769675672,-0.263226539
928,17.366910934,-3.337326765,-5.468984604,0.237650454,0.536911905,0.765148103,-0.264329761
929,17.439680099,-3.285374165,-5.246899605,0.231586918,0.537822843,0.767947018,-0.259706795
930,17.441118240,-3.418473959,-5.146803379,0.230222329,0.533602417,0.773983061,-0.251577586
931,17.415485382,-3.115956545,-5.421091557,0.230676860,0.529039919,0.774574816,-0.258871287
932,17.350709915,-3.446278095,-5.448478699,0.239696488,0.536065757,0.770159900,-0.249215662
933,17.279279709,-3.684923887,-5.558911800,0.248125568,0.539719462,0.766925573,-0.242976651
934,17.256837845,-3.192868710,-6.000114441,0.245325595,0.520922422,0.777045906,-0.254423201
935,17.119161606,-2.705467463,-6.706130028,0.251236767,0.507080078,0.779378176,-0.269064695
936,17.174652100,-2.268006563,-6.782803535,0.245307475,0.505370855,0.779740751,-0.276596576
937,17.109235764,-2.146227360,-7.076055527,0.249272883,0.501445174,0.780128777,-0.279091507
938,17.012777328,-1.686442256,-7.633641720,0.254101723,0.500666797,0.774964929,-0.290294647
939,16.939884186,-1.384572983,-7.941424847,0.255915493,0.497144401,0.773766994,-0.297853142
940,16.905242920,-1.263402104,-8.147450447,0.258331299,0.495083123,0.773968518,-0.298675805
941,17.116336823,-1.256945968,-7.747685432,0.248594910,0.495242000,0.780766606,-0.288818836
942,17.795084000,-2.945805788,-5.299777508,0.218798250,0.509627759,0.805056512,-0.210637793
943,17.916011810,-3.755322456,-4.131411552,0.202549025,0.506850719,0.819946170,-0.172742218
944,17.885589600,-4.795571804,-2.724534988,0.184453085,0.506909549,0.832913518,-0.123901479
945,17.944393158,-4.703433037,-2.345604897,0.174541309,0.510340571,0.833915412,-0.117255434
946,18.007575989,-4.354988575,-2.488854885,0.173549995,0.515257299,0.830256164,-0.123055428
947,17.998264313,-4.083009720,-3.021304131,0.184215426,0.523888469,0.820751190,-0.134348840
948,17.887098312,-3.734140635,-4.087761879,0.205845281,0.534212172,0.805436194,-0.153605133
949,17.729024887,-4.185535908,-4.405314922,0.217860997,0.524235010,0.810604513,-0.143913478
950,17.596656799,-4.784881115,-4.402231693,0.226388231,0.521014273,0.813215971,-0.126685679
951,17.509881973,-4.394402504,-5.155692101,0.237379774,0.518576086,0.808672130,-0.144418299
952,16.947118759,-6.487851143,-4.885366917,0.255459219,0.481836259,0.834317386,-0.081031665
953,16.836490631,-7.003244400,-4.477665901,0.251313865,0.473783284,0.842002630,-0.058987688
954,16.682502747,-7.832675457,-3.477299452,0.241777852,0.479430526,0.843344748,-0.023164909
955,16.166717529,-9.104376793,-2.484157801,0.235721350,0.471887827,0.849155068,0.027756223
956,15.653808594,-10.065430641,-1.609529018,0.225306436,0.460577160,0.855642557,0.071128115
957,15.091968536,-10.905296326,-0.427774668,0.211013898,0.462359279,0.853387952,0.116202913
958,14.924560547,-11.085216522,0.233854979,0.199559003,0.466683835,0.851288795,0.133292571
959,13.996452332,-11.951931953,1.864761591,0.174565434,0.467523962,0.845399559,0.190589845
960,13.135222435,-12.706118584,2.515263319,0.166861489,0.457418680,0.843101561,0.228434250
961,11.751578331,-13.633635521,3.732167006,0.148899496,0.448012412,0.834428608,0.284465224
962,8.679526329,-14.790860176,6.166840076,0.094211794,0.423147470,0.812802076,0.389230639
963,6.909438133,-15.019938469,7.456521988,0.062464345,0.416265011,0.792986333,0.440536439
964,4.593716145,-14.749300003,9.200418472,0.006439838,0.409205526,0.763135970,0.500210226
965,3.673572540,-14.753571510,9.406884193,-0.014766145,0.393238246,0.757057965,0.521618664
966,3.878057003,-14.209524155,9.878302574,-0.025280166,0.411106050,0.750082612,0.517500401
967,4.717998028,-13.853395462,9.832763672,-0.030810932,0.417855382,0.760284424,0.496480316
968,4.566577911,-13.349033356,10.313347816,-0.044620488,0.430679053,0.749990821,0.500115454
969,4.328026772,-13.315018654,10.061008453,-0.030217994,0.437948674,0.739811242,0.509946048
970,4.250796795,-13.451409340,9.684549332,-0.016327858,0.437664062,0.737607002,0.514000535
971,5.121542454,-13.021927834,9.508365631,-0.017860511,0.450011939,0.745474458,0.491443783
972,5.053686619,-13.054246902,9.264655113,-0.014177230,0.447810352,0.745433033,0.493632883
973,5.007357597,-13.296212196,8.408167839,-0.002515708,0.431821734,0.754128039,0.494866759
974,5.284253597,-12.943949699,8.548230171,-0.011167078,0.439272791,0.755038381,0.486733258
975,5.302319527,-12.536958694,8.910095215,-0.017361084,0.455434799,0.745626748,0.486205906
976,5.374937534,-12.078536034,9.272399902,-0.025522249,0.471773088,0.736707687,0.483858526
977,5.353134155,-12.010543823,9.167044640,-0.025477834,0.471655130,0.736315548,0.484572232
978,5.081144810,-12.552085876,8.168539047,-0.009414725,0.444513738,0.748037577,0.492785484
979,4.963844776,-12.328302383,8.361561775,-0.017270301,0.450284183,0.742238164,0.496092200
980,5.430014610,-11.973097801,8.336518288,-0.011599509,0.469862580,0.738589227,0.483384013
981,6.286095619,-11.583884239,8.081088066,-0.004970678,0.486714840,0.744132876,0.457633376
982,6.681231976,-11.450496674,7.655173779,0.008750127,0.496478140,0.745229483,0.445133984
983,6.722743988,-11.395449638,7.526519775,0.009962120,0.496996164,0.745792091,0.443585575
984,7.521322250,-10.219471931,7.998567581,-0.015735006,0.529317260,0.739425182,0.415818483
985,6.930215836,-10.776300430,7.494342327,0.004494777,0.517052889,0.736386359,0.436405033
986,7.423761368,-10.530134201,7.081395626,-0.001420347,0.510145545,0.751001954,0.419314146
987,7.436820984,-10.320137024,7.105334282,-0.009971961,0.511055887,0.750459254,0.419061273
988,7.070155144,-10.809743881,6.338945866,0.019187611,0.502979875,0.748242736,0.432268023
989,7.353803158,-10.669346809,6.018873215,0.016040074,0.495996594,0.758819044,0.421904862
990,7.580089092,-10.401263237,5.871958256,0.009512218,0.495832473,0.763672173,0.413453162
991,7.323328972,-10.313469887,6.094429970,0.006355790,0.504329741,0.752795517,0.423072129
992,6.705585480,-10.229564667,6.545062065,0.010426917,0.528664887,0.722356081,0.445742905
993,6.683955193,-9.883632660,6.649823666,-0.019161141,0.512984574,0.732470214,0.447266191
994,6.321863651,-9.807372093,6.915719986,-0.039298296,0.501185179,0.731675565,0.460435569
995,5.832383156,-10.288610458,6.384052277,-0.024494123,0.479941636,0.734182775,0.479699403
996,6.009080887,-10.297373772,5.728175640,-0.012055973,0.474207908,0.741629541,0.474391699
997,6.394953728,-9.918490410,5.678321362,-0.005890741,0.500710249,0.734003723,0.458883047
998,6.451460838,-9.902138710,5.376829147,0.003601238,0.504679143,0.733381748,0.455541044
999,6.566558361,-9.805207253,5.200108051,0.008067280,0.509947836,0.733049810,0.450117409
1000,6.868752480,-9.329267502,5.399086475,-0.005565406,0.525645435,0.729204595,0.438186735
1001,6.767786503,-9.128207207,5.631709099,-0.009962020,0.538850486,0.717116117,0.442002982
1002,6.271753788,-9.167698860,5.879904270,-0.006996162,0.551056564,0.695351183,0.461362541
1003,6.577131271,-8.807632446,5.680605888,-0.026031664,0.544717431,0.707583010,0.449458420
1004,5.859255314,-9.211350441,5.445093155,-0.005186117,0.547536075,0.687306702,0.477356136
1005,7.143916607,-8.695163727,4.235884666,-0.003149733,0.536515951,0.730371833,0.422822982
1006,7.109423637,-8.273163795,4.850361347,-0.022772660,0.561868012,0.709771872,0.424372375
1007,6.914563179,-8.034382820,5.275873661,-0.036274802,0.577402294,0.691441894,0.432759821
1008,6.288995743,-8.687227249,4.744435310,-0.021789065,0.540138125,0.702117741,0.463559598
1009,6.785491467,-8.224114418,4.560509682,-0.026657246,0.553377151,0.705654085,0.441811621
1010,6.038061619,-8.512840271,4.819677830,-0.009811101,0.573876500,0.668335319,0.473265380
1011,6.786506176,-8.296372414,3.877979994,-0.001178668,0.561961770,0.700415432,0.440110475
1012,6.877930641,-8.186597824,3.639762878,-0.002884407,0.556640267,0.706261694,0.437515736
1013,7.015598297,-8.051240921,3.420870781,-0.002059346,0.556658387,0.710189998,0.431090385
1014,6.906864166,-7.940499783,3.538934708,-0.016458875,0.547175169,0.711798251,0.440174758
1015,6.609694004,-7.988090515,3.752540588,-0.025749352,0.540100038,0.705956101,0.457533956
1016,6.630184650,-7.995761871,3.446877480,-0.020133065,0.532257736,0.711691439,0.458120912
1017,6.919224739,-7.886567593,2.835776806,-0.016624138,0.509674072,0.734997392,0.447008908
1018,6.389527798,-8.178330421,3.009612322,-0.021899292,0.494394481,0.725679457,0.478086084
1019,3.715449095,-9.356356621,3.626490116,-0.025131272,0.440797538,0.665732980,0.601620972
1020,1.266119599,-9.567641258,4.373151302,-0.067281269,0.388517112,0.599988699,0.696148932
1021,-1.389673233,-9.150292397,4.950369835,-0.126326978,0.334022611,0.515508711,0.778975725
1022,-2.921357155,-8.658843040,4.983915806,-0.170185044,0.292352647,0.463754356,0.818890750
1023,-5.822424889,-7.587459087,3.867107868,-0.236144871,0.186150655,0.351935565,0.886458814
1024,-6.981307507,-6.909073353,3.036034822,-0.265923798,0.134985179,0.293407917,0.908327162
1025,-7.870392323,-6.228626728,2.047365904,-0.273357898,0.094030172,0.238015518,0.927288949
1026,-8.599333763,-5.390661240,0.907769859,-0.272036046,0.056809202,0.178338990,0.943952441
1027,-8.976091385,-4.724544525,-0.040268049,-0.285100758,0.022285096,0.132828131,0.949030936
1028,-9.209261894,-4.154873371,-0.780054331,-0.297937363,-0.004432728,0.095209271,0.949858606
1029,-9.338158607,-3.692670584,-1.412721753,-0.320591092,-0.028721891,0.062423609,0.944765568
1030,-9.423027992,-3.271143675,-1.900661469,-0.340831518,-0.044737522,0.034040794,0.938486695
1031,-9.448042870,-3.322523117,-1.733776093,-0.382840872,-0.039700136,0.036648240,0.922278225
1032,-9.283269882,-3.900259972,-1.566898346,-0.365126759,-0.031309314,0.081549466,0.926895797
1033,-9.429076195,-3.600728750,-1.838108897,-0.343009919,-0.021974131,0.078646228,0.935820341
1034,-9.301812172,-4.282550335,-1.331563592,-0.353363067,-0.001877446,0.125657782,0.927051246
1035,-9.003181458,-5.011471748,-1.148314953,-0.322653949,0.011922088,0.182071492,0.928808570
1036,-8.957567215,-5.117740154,-0.834732473,-0.320767134,0.031137429,0.200108349,0.925299227
1037,-8.873163223,-5.239853859,-0.195781931,-0.324793965,0.062647887,0.222017869,0.917265117
1038,-8.479866028,-5.817872524,0.019952480,-0.321570516,0.068575531,0.262936264,0.907103419
1039,-8.504002571,-5.777469635,-0.542328238,-0.273659676,0.064266928,0.271499097,0.920517266
1040,-8.455128670,-5.841895580,-0.788078606,-0.244598091,0.068766862,0.285961479,0.923987567
1041,-8.045881271,-6.411056519,-0.804472268,-0.236968234,0.074885473,0.326328397,0.912047803
1042,-8.398746490,-5.925026417,-0.558616161,-0.238153368,0.100844853,0.306102544,0.916242003
1043,-8.375362396,-5.926437855,-0.522989094,-0.242250860,0.107048266,0.309725136,0.913241029
1044,-8.058146477,-6.282515049,0.029242072,-0.283097953,0.121843159,0.329588115,0.892449260
1045,-7.887454987,-6.333458900,0.876155019,-0.311777681,0.160085127,0.341038555,0.872320950
1046,-7.504730225,-6.661189556,1.161717176,-0.317075849,0.177563027,0.367417336,0.856167912
1047,-7.736168385,-6.435006618,0.811332524,-0.312263370,0.178413928,0.353684068,0.863510847
1048,-7.266829014,-6.860601902,0.989785492,-0.373321027,0.164921716,0.371577054,0.833933949
1049,-7.593280792,-6.359460831,-1.033109426,-0.333977938,0.097088501,0.335872710,0.875389040
1050,-7.404495239,-6.466959953,-0.883705497,-0.304910094,0.114840768,0.363029867,0.873002887
1051,-6.469355583,-7.290402889,-0.185578808,-0.327039480,0.130172625,0.425814271,0.833585739
1052,-6.858987331,-6.744256020,-0.486825794,-0.321786940,0.136083201,0.400894523,0.846936703
1053,-7.097880363,-6.280769825,-1.483046174,-0.283107430,0.112142779,0.383038908,0.872146010
1054,-6.954360962,-6.324156761,-1.891388297,-0.303913891,0.091622844,0.376488805,0.870390892
1055,-7.343490601,-5.812618732,-1.842854381,-0.343169719,0.099074006,0.330330789,0.873718619
1056,-7.518954277,-5.619359970,-1.314208984,-0.361112475,0.130394965,0.321057647,0.865794659
1057,-7.536452770,-5.573248863,-1.099134326,-0.385815650,0.142819315,0.313976198,0.855716646
1058,-7.229176521,-5.676033974,-2.146592379,-0.433676958,0.081660427,0.284822822,0.851007760
1059,-7.534214973,-4.810093880,-3.293814182,-0.450736523,0.054839011,0.210163876,0.865877926
1060,-7.576480865,-4.901455879,-3.090690851,-0.453329593,0.073792636,0.224917218,0.859385967
1061,-7.531280041,-5.252051830,-2.594309092,-0.444429725,0.099879660,0.266186416,0.849550068
1062,-7.568039417,-5.393740177,-2.213530540,-0.435196280,0.125651523,0.295067042,0.841329157
1063,-7.704389095,-4.940708637,-2.869722366,-0.441245258,0.108659096,0.259818912,0.852099955
1064,-7.801894665,-4.599564552,-3.215787888,-0.441645682,0.103737287,0.238761693,0.858641565
1065,-7.746634007,-4.540753365,-3.538504601,-0.446190625,0.094398230,0.235316187,0.858319879
1066,-7.697247982,-4.116836548,-4.182354927,-0.442396671,0.075088203,0.209943339,0.868709087
1067,-7.230153084,-2.228255987,-6.142263889,-0.444950461,0.019069334,0.057804201,0.893531561
1068,-6.338332653,-1.505139589,-7.405027866,-0.464742988,-0.029522112,-0.042999752,0.883955836
1069,-5.656759262,-1.266359448,-8.074770927,-0.471739411,-0.062207770,-0.092175573,0.874745369
1070,-4.917926311,-1.043853283,-8.665389061,-0.478616655,-0.091370404,-0.146118820,0.860994399
1071,-3.723064899,-0.783888400,-9.386693001,-0.475008041,-0.136907369,-0.210102960,0.843542695
1072,-2.776719809,-0.610935569,-9.828756332,-0.463570267,-0.173630059,-0.244997844,0.833676159
1073,-2.172950506,-0.168509096,-10.111415863,-0.448096812,-0.186388507,-0.280884475,0.828043759
1074,-1.693541408,0.112015516,-10.338299751,-0.444110543,-0.190300941,-0.318996400,0.815399647
1075,-0.937461019,0.398353249,-10.596403122,-0.431270957,-0.209091932,-0.351885468,0.804081559
1076,-0.384773165,0.286751688,-10.717987061,-0.433263272,-0.225293562,-0.375419766,0.787826061
1077,0.041028470,0.170662999,-10.809503555,-0.434867024,-0.239474490,-0.391290456,0.774931192
1078,0.548960567,0.149786472,-10.920731544,-0.431421727,-0.256295264,-0.408044159,0.762739599
1079,0.801441133,0.285609066,-11.031190872,-0.425107151,-0.264938414,-0.413736850,0.760261595
1080,0.523026228,0.132686496,-11.202534676,-0.435009062,-0.269839108,-0.390194923,0.765366137
1081,0.244282112,-0.034333762,-11.314050674,-0.445461661,-0.269926012,-0.372262686,0.768250525
1082,-0.244126290,0.312113613,-11.435577393,-0.443700135,-0.250735879,-0.362381816,0.780399978
1083,-0.647964060,0.564935029,-11.516220093,-0.440135866,-0.239760339,-0.347574919,0.792508960
1084,-0.839383185,0.529885113,-11.674476624,-0.446159661,-0.237440243,-0.340515912,0.792903125
1085,-0.346616894,0.439255208,-11.796493530,-0.444747061,-0.254531533,-0.352935851,0.782900989
1086,0.074943081,0.409387201,-11.995706558,-0.446984351,-0.264133513,-0.371738821,0.769631207
1087,-0.123231068,0.395173550,-12.093150139,-0.452583462,-0.259208500,-0.367178351,0.770222902
1088,-0.244059920,0.593516648,-12.211078644,-0.446678787,-0.261095047,-0.355215162,0.778597236
1089,-0.363255769,0.620988548,-12.273504257,-0.447887778,-0.259739101,-0.349628508,0.780881822
1090,-0.293121457,0.578560114,-12.345218658,-0.448608130,-0.265416265,-0.346977144,0.779740036
1091,-0.116608150,0.527652264,-12.488928795,-0.450721741,-0.273743927,-0.348821461,0.774804652
1092,0.249574557,0.497366339,-12.585291862,-0.451215059,-0.282774180,-0.361118138,0.765586078
1093,1.592760086,1.795742750,-12.438919067,-0.404434502,-0.280288637,-0.431698740,0.756035805
1094,2.289033651,3.024780750,-12.130158424,-0.353302091,-0.289335757,-0.445678502,0.770011306
1095,0.927635133,0.096018709,-12.827738762,-0.473555952,-0.289987028,-0.399454683,0.729501724
1096,0.630131721,0.194846004,-13.030350685,-0.467776746,-0.298768550,-0.367407918,0.746335685
1097,0.306968808,0.959350705,-13.224888802,-0.449856043,-0.284067303,-0.362573653,0.765218854
1098,-0.535561979,1.196369410,-13.424221039,-0.460947365,-0.252493709,-0.356306374,0.772595644
1099,-0.418293178,1.046918869,-13.622757912,-0.466019005,-0.261032164,-0.353649467,0.767922640
1100,-0.540889680,1.037491202,-13.751019478,-0.469882667,-0.260031193,-0.349865139,0.767640650
1101,-0.209112525,0.822893560,-13.905730247,-0.474958301,-0.271799743,-0.355688483,0.757699907
1102,0.067585327,1.034341455,-14.021642685,-0.468145072,-0.277286768,-0.363436103,0.756274104
1103,-1.175285220,1.434275866,-14.279362679,-0.470318586,-0.256166369,-0.325343966,0.779368758
1104,-0.274215817,1.615701318,-14.625939369,-0.459079117,-0.286315292,-0.337136269,0.770514965
1105,0.424101681,1.421311021,-14.779470444,-0.460044891,-0.305680364,-0.350349844,0.756477416
1106,0.298175156,1.374216437,-14.918489456,-0.466357738,-0.302154899,-0.350277036,0.754058063
1107,-0.304624289,1.944237709,-14.991019249,-0.457084388,-0.288404942,-0.337315172,0.770842910
1108,-0.287261337,2.335618496,-15.158056259,-0.449147493,-0.290804267,-0.336589724,0.774913490
1109,0.046031535,1.785720348,-15.360357285,-0.470599413,-0.292728186,-0.353417099,0.753675103
1110,-0.159915611,1.633304834,-15.490332603,-0.478428364,-0.291200608,-0.347516716,0.752080858
1111,-0.355303645,2.181060791,-15.564941406,-0.468321353,-0.284914821,-0.345532715,0.761701703
1112,-0.648277044,2.146497965,-15.663949966,-0.471669137,-0.284251511,-0.334225744,0.764922559
1113,-1.079256892,2.184413433,-15.763051033,-0.472178370,-0.283357024,-0.316738009,0.772345185
1114,-1.468806148,2.637993336,-15.803369522,-0.455438465,-0.287621558,-0.294073671,0.789590776
1115,-2.137315989,2.690165758,-15.997844696,-0.451165318,-0.289331913,-0.262826204,0.802334905
1116,-2.310562849,2.486911774,-16.239202499,-0.457948714,-0.292873025,-0.252313912,0.800580919
1117,-2.364442825,2.121888638,-16.387363434,-0.465424776,-0.299644023,-0.242142916,0.796895981
1118,-2.590717316,1.628557444,-16.531852722,-0.480482936,-0.299299270,-0.232753187,0.790864527
1119,-3.753528595,2.557601452,-16.408214569,-0.467563719,-0.267754465,-0.218856066,0.813558161
1120,-4.260981083,2.257222652,-16.438211441,-0.474924088,-0.263441920,-0.200729191,0.815375507
1121,-2.530313492,2.443513870,-16.920186996,-0.489716291,-0.270512253,-0.267713398,0.784483790
1122,-0.375891507,2.377821207,-17.246496201,-0.500636399,-0.279690713,-0.344869435,0.743158877
1123,3.549797535,1.868175507,-17.119159698,-0.491316140,-0.315393895,-0.453666925,0.673353970
1124,9.766478539,0.343771636,-14.903066635,-0.435535669,-0.387217462,-0.598956347,0.549279153
1125,11.278777122,-0.334068000,-13.866725922,-0.416580379,-0.405241728,-0.635502338,0.508391440
1126,15.085766792,-2.218158245,-9.489184380,-0.331372023,-0.453092933,-0.733964264,0.382467061
1127,16.209777832,-3.572784901,-6.887158871,-0.291901261,-0.481903821,-0.765639424,0.310554057
1128,16.548084259,-4.753297806,-5.145156860,-0.264156312,-0.480405986,-0.797646403,0.251549155
1129,16.708034515,-5.366406441,-3.833397865,-0.241981730,-0.488135815,-0.810740650,0.214369282
1130,16.797006607,-5.472719669,-3.255343199,-0.234321922,-0.502964914,-0.807711661,0.199513406
1131,16.738447189,-5.308365345,-3.810256481,-0.246818468,-0.505371094,-0.799855649,0.209755585
1132,16.745338440,-4.966080189,-4.217182636,-0.247824490,-0.497882009,-0.801365554,0.220444754
1133,16.758857727,-5.328389168,-3.650032997,-0.242266938,-0.508159876,-0.802245259,0.198918641
1134,16.786071777,-5.273500919,-3.559835196,-0.241330877,-0.515403807,-0.798362792,0.197030947
1135,16.823085785,-5.243676186,-3.383648634,-0.240858972,-0.527845681,-0.791139543,0.193778604
1136,16.783815384,-5.309983253,-3.447569847,-0.247781381,-0.538529158,-0.782135963,0.192199275
1137,16.816890717,-5.078839302,-3.567100286,-0.247232288,-0.542318463,-0.778813481,0.195708826
1138,16.712158203,-4.732100487,-4.392476082,-0.254688352,-0.523639202,-0.785151243,0.211092472
1139,16.685920715,-4.517039776,-4.702796459,-0.260923803,-0.530138016,-0.776328921,0.219710693
1140,16.738689423,-3.980355263,-4.962466717,-0.251879960,-0.512663126,-0.788443863,0.228422105
1141,16.718559265,-2.335485697,-5.953605175,-0.238774061,-0.472545952,-0.804597914,0.269064337
1142,16.844161987,-2.112046242,-5.669394016,-0.225961000,-0.464406997,-0.814124882,0.265621781
1143,16.676618576,-1.533251524,-6.345518589,-0.230798945,-0.445676684,-0.817763150,0.281874955
1144,16.621541977,-1.459758997,-6.535722256,-0.234738246,-0.446538657,-0.815447092,0.283961684
1145,16.435304642,-1.238000631,-7.109131336,-0.245372310,-0.442142963,-0.811897635,0.291908473
1146,16.242570877,-1.209076524,-7.616096497,-0.256942987,-0.434964806,-0.811087251,0.294974715
1147,16.073900223,-0.945308685,-8.089403152,-0.265677243,-0.437800825,-0.803657234,0.303263247
1148,16.138284683,-1.035225749,-7.995756149,-0.265983343,-0.449154615,-0.799421847,0.297531366
1149,16.203514099,-1.818780899,-7.785152912,-0.275932372,-0.472486883,-0.790696204,0.274780869
1150,16.277656555,-1.736827135,-7.700554371,-0.272626042,-0.473104477,-0.792660177,0.271339238
1151,16.282806396,-1.625869036,-7.815609932,-0.273191780,-0.468934834,-0.795655131,0.269232452
1152,16.382669449,-2.227441788,-7.549798965,-0.275630832,-0.469558060,-0.802040160,0.245686814
1153,16.385471344,-2.591670752,-7.541458607,-0.281169444,-0.474066347,-0.801070452,0.233617648
1154,16.510385513,-5.578201771,-5.615897655,-0.271328896,-0.452792287,-0.840772510,0.120616585
1155,16.415317535,-7.387889385,-3.306298733,-0.242560267,-0.465033054,-0.850504339,0.040466093
1156,16.101560593,-8.483494759,-1.861753821,-0.224744320,-0.472149134,-0.852372110,-0.010661007
1157,15.636148453,-9.441911697,-0.793421805,-0.206300288,-0.460217506,-0.861702979,-0.056515578
1158,15.102095604,-10.257236481,0.411151350,-0.177129030,-0.442239523,-0.873182774,-0.103385672
1159,14.699986458,-10.724677086,1.278992295,-0.160487562,-0.441475421,-0.872908711,-0.132139891
1160,14.353956223,-11.039594650,1.973947644,-0.146064162,-0.441007912,-0.872016728,-0.154439643
1161,14.025787354,-11.252279282,2.678210497,-0.126876280,-0.436169058,-0.873670220,-0.174488127
1162,13.491474152,-11.598945618,3.517206430,-0.105304189,-0.429845303,-0.873902142,-0.201310799
1163,12.847452164,-11.749238014,4.772250175,-0.061588556,-0.414332271,-0.878291607,-0.230708629
1164,12.188204765,-11.690991402,6.172957420,-0.014645500,-0.406328112,-0.877368271,-0.254940063
1165,11.248656273,-11.714741707,7.558382511,0.027133087,-0.403900385,-0.869115770,-0.284347177
